4.213930398689741952e-01
5.011642575952314216e-01
4.934084320109376476e-01
4.803371195087713930e-01
2.101079722209904521e-01
2.170714870704971156e-01
5.131798955492924419e-01
4.011891051340166214e-01
3.882557626549553720e-01
1.289236938125051801e-01
4.908059123574737836e-01
2.794324238859929865e-01
